business_id,postal_code,business_lat,business_long,overall_business_stars,overall_review_count,isromantic,isintimate,istouristy,ishipster,isdivey,isclassy,istrendy,isupscale,iscasual,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,alcohol,outdoorseating,restaurantstableservice,bikeparking,happyhour,byob,businessacceptscreditcards,restaurantscounterservice,hastv,restaurantspricerange2,restaurantsreservations,restaurantsdelivery,wifi,restaurantstakeout,n_photo,attribute_count,average_stars_2018,average_stars_2019,review_count_2018,review_count_2019,check_in_count_2018,check_in_count_2019,Total.population_2018,Total.population_2019,children_2018,children_2019,youth_2018,youth_2019,adults_2018,adults_2019,elders_2018,elders_2019,surrounding_children_2018,surrounding_youth_2018,surrounding_adults_2018,surrounding_elders_2018,surrounding_children_2019,surrounding_youth_2019,surrounding_adults_2019,surrounding_elders_2019,scaled_capped_business_proximity,landmarks_nearby,capped_Total.population_2018,scaled_capped_Total.population_2018,capped_Total.population_2019,scaled_capped_Total.population_2019,capped_children_2018,scaled_capped_children_2018,capped_children_2019,scaled_capped_children_2019,capped_youth_2018,scaled_capped_youth_2018,capped_youth_2019,scaled_capped_youth_2019,capped_adults_2018,scaled_capped_adults_2018,capped_adults_2019,scaled_capped_adults_2019,capped_elders_2018,scaled_capped_elders_2018,capped_elders_2019,scaled_capped_elders_2019,capped_surrounding_children_2018,scaled_capped_surrounding_children_2018,capped_surrounding_youth_2018,scaled_capped_surrounding_youth_2018,capped_surrounding_adults_2018,scaled_capped_surrounding_adults_2018,capped_surrounding_elders_2018,scaled_capped_surrounding_elders_2018,capped_surrounding_children_2019,scaled_capped_surrounding_children_2019,capped_surrounding_youth_2019,scaled_capped_surrounding_youth_2019,capped_surrounding_adults_2019,scaled_capped_surrounding_adults_2019,capped_surrounding_elders_2019,scaled_capped_surrounding_elders_2019
0oSSjekU-3GR8gselReWnA,19102,39.9493338,-75.1661758,4.5,1290,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,1,1,0,0,NA,1,NA,0,4,1,1,0,1,76,12,4.5564,4.3937,133,127,107,103,4937,5147,116,163,826,849,3088,3249,907,886,17454,14728,109892,21802,17568,14220,112052,22245,3.8637522701495057,10,4937,-0.8274844421633413,5147,-0.8782660529191642,116,-0.9267751479289941,163,-0.9420122887864824,826,-0.7733516483516484,849,-0.5832632464255677,3088,-0.9219328522121117,3249,-0.9340440122186896,907,-0.9633477633477634,886,-0.921913665108606,17454,-0.4444564318337109,14728,-0.4320861620131693,109892,0,21802,-0.1539712320200125,17568,-0.44392979916772207,14220,-0.4560769487379073,112052,0.032472672446287223,22245,-0.09245283018867924
0p5Q__lOXxnp74afXHP5tg,19106,39.9497474,-75.1447211,3.5,64,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,NA,NA,1,NA,1,2,1,1,2,1,2,17,3.4545,3,11,15,14,6,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,4.178918666656751,22,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
0PTuPOOXkmoP0s5STUBY1w,19106,39.9490604639,-75.147732608,3.5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,2,3.5556,3.4286,18,7,14,4,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,1.2186254620831385,30,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
0RSws84Im4CsZ-W9biXv2g,19104,39.9557436343,-75.1909215376,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,NA,1,1,0,0,0,1,0,9,5,NA,2,0,2,1,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,53009,61505,173694,42427,53652,60644,174777,43211,0.6427741776953656,19,54311,0.7563354077115545,53560,0.7249726794052389,6698,0.29031065088757396,6454,0.26593701996927804,23800,9.74587912087912,23654,9.0067283431455,20000,0.13937872607467838,19313,0.06738981360264322,3813,-0.12467532467532468,4139,-0.027495188342040143,53009,0.834178444276621,61505,1.9555918534020724,173694,1.2108249672632039,42427,1.1358974358974359,53652,0.861805681201375,60644,2.1250416990992993,174777,1.214624952883528,43211,1.14375
0RuvlgTnKFbX3IK0ZOOocA,19107,39.9481225533,-75.1624631121,4,2679,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,NA,1,0,NA,0,NA,1,2,0,1,0,1,56,13,4.1606,4.1301,467,415,452,355,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,2.7926710311639633,19,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
0S3TvsmbCeOZ9UitnpRd1A,19103,39.9518328,-75.173394,4,505,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,1,NA,1,NA,1,2,1,1,2,1,11,16,4.0541,3.5745,37,47,71,54,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,0.6156548763588405,9,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
0SWqECZ39P2MlmeXbKnUjg,19103,39.9557404,-75.1683553,3,141,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,1,NA,1,NA,1,2,1,1,2,1,3,15,3.4,3.75,20,20,14,16,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,1.5051065975471465,7,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
-0TffRSXXIlBYVbb5AwfTg,19107,39.9485078263,-75.1619688173,4.5,1097,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,1,1,1,1,0,1,NA,0,2,1,1,2,1,52,20,4.3265,4.5461,147,141,202,115,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,1.846589060605379,18,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
0u7UZC-5t_v8AS8AXTFASw,19106,39.947642,-75.143421,3.5,78,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,NA,1,NA,0,3,1,1,2,1,17,14,4.0323,3.2,31,10,23,8,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,1.7114734345664853,22,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
0UCh75Aoz8YMe9nrnjawwg,19103,39.9527,-75.16926,3.5,23,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,1,NA,1,1,0,0,2,1,1,8,2,NA,1,0,9,6,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,2.4703193305617916,6,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
0uWnByfZNCs0MU1Ag10ujw,19120,40.0391044,-75.107755411,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,1,0,1,NA,1,1,5,3,3,2,1,2,5,74971,74060,18072,18164,12378,12252,39021,37618,5500,6026,72797,47387,160591,33738,72284,45570,160776,35970,-0.3464288106991566,24,74971,1.4190671713607494,74060,1.403848064377256,18072,2.393491124260355,18164,2.514400921658986,12378,4.516025641025641,12252,4.211942809083263,39021,1.3330404769375588,37618,1.2085281466242752,5500,0.3621933621933622,6026,0.49133901567225735,72797,1.5457978206926313,47387,1.2349548261957022,160591,0.9621581614256163,33738,0.5924953095684803,72284,1.5360231590374525,45570,1.2869454019793172,160776,0.9507538635506974,35970,0.7168042452830189
0v5gedzRunqlbgtj3u1QCQ,19104,39.9531868891,-75.2029737085,3.5,65,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,NA,1,NA,NA,1,NA,1,1,0,1,2,1,8,14,4.3333,4,3,4,5,6,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,53009,61505,173694,42427,53652,60644,174777,43211,0.5344022239914774,17,54311,0.7563354077115545,53560,0.7249726794052389,6698,0.29031065088757396,6454,0.26593701996927804,23800,9.74587912087912,23654,9.0067283431455,20000,0.13937872607467838,19313,0.06738981360264322,3813,-0.12467532467532468,4139,-0.027495188342040143,53009,0.834178444276621,61505,1.9555918534020724,173694,1.2108249672632039,42427,1.1358974358974359,53652,0.861805681201375,60644,2.1250416990992993,174777,1.214624952883528,43211,1.14375
-_0w82rV27l51N3ABkCI0A,19147,39.936093,-75.1586309,4.5,126,0,0,0,0,NA,0,0,0,1,0,1,0,0,0,0,1,0,1,NA,NA,0,NA,1,1,0,1,0,1,1,11,4.4375,4.619,16,21,24,22,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,2.0988772536210454,25,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
0WazipZOwJa63JGwOMubBg,19106,39.948182,-75.1431548,4.5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,NA,1,NA,0,NA,1,1,2,1,7,10,5,4,4,4,2,1,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,1.477597980546627,22,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
0X5TTmfBPPY98Ra2CcSw0Q,19148,39.9284095243,-75.1632106304,4.5,244,0,NA,0,NA,NA,0,NA,0,1,0,1,0,0,0,0,1,0,1,0,1,1,NA,1,2,0,1,2,1,106,13,4.7525,4.6883,101,77,81,80,52594,52259,9257,9472,4110,4141,31531,31193,7696,7453,28581,14140,110165,24264,27997,13926,110329,23813,0.6399501213011745,14,52594,0.7012574581381921,52259,0.681888929363844,9257,0.7634985207100592,9472,0.8454301075268817,4110,0.7303113553113553,4141,0.8010933557611438,31531,0.8630059617194854,31193,0.807992020447603,7696,0.9959595959595959,7453,0.8836953533131702,28581,-0.04430539072895314,14140,-0.46209994385176867,110165,0.005180953826884026,24264,0,27997,-0.06654604667993487,13926,-0.47242299566329365,110329,0,23813,0
0xIhMfCFH94RXTFGx_Mhtw,19103,39.9506686,-75.1696549,3.5,166,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,1,1,1,NA,1,NA,1,2,1,NA,2,1,11,16,3.5238,3.5333,42,15,30,11,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,2.3308227580538188,9,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
0Z8ps_OfcR9eJaV2JtxigA,19107,39.9471691145,-75.16239379,4,217,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,NA,NA,1,NA,0,1,0,0,2,1,13,9,4.4167,4,36,31,164,92,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,2.8377492430133815,22,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
0zf4KKZqbqoxiuKzeZLDdg,19107,39.949216187,-75.1590522333,3.5,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,NA,NA,1,NA,1,1,0,1,0,1,4,8,3.25,3,4,9,2,5,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,4.200835528687484,21,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
0zWAsCBzvuCI_Ydx7yH1Jw,19147,39.9346322655,-75.1551747608,4,84,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,NA,NA,1,NA,NA,1,NA,1,2,1,1,2,1,0,12,4.8,4.1429,10,7,23,14,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,0.913955249824502,30,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
10wt8eSXI_PZfl9dRIiWmg,19116,40.110566,-75.0238988,4,89,0,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,NA,NA,1,NA,0,2,1,1,2,1,2,14,3.9286,4.3333,14,9,27,20,34912,34747,5861,6038,2780,2447,19229,19037,7042,7225,23451,11648,73465,26816,24137,11323,74227,27172,-0.2625298610938139,0,34912,0.1340540193751203,34747,0.1019637712355532,5861,0.13553994082840237,6038,0.1860599078341014,2780,0.12133699633699634,2447,0.0887300252312868,19229,0.09099466582993411,19037,0.05018390374664921,7042,0.8072150072150072,7225,0.8210063238933186,23451,-0.22879131154025964,11648,-0.589301209739166,73465,-0.6913062456113716,26816,0.15959974984365227,24137,-0.20622399131536095,11323,-0.617146669631936,74227,-0.6803995476818696,27172,0.19805424528301888
11uo3yawm_d1DWCCMpM1tw,19145,39.9228596,-75.1759474,4,49,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,1,NA,NA,1,NA,1,2,1,1,0,1,0,11,4,4.6,4,5,1,1,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,42806,25118,152321,35342,43200,24411,151341,34749,1.2505490963112809,14,46623,0.5097196381600051,46052,0.4763387091432924,8470,0.6179733727810651,7671,0.49961597542242703,3953,0.6584249084249084,4237,0.8414634146341463,26570,0.5516786946972074,26728,0.5296427903497288,7630,0.976911976911977,7416,0.8735221336266153,42806,0.46725644621857804,25118,0.0982594048287479,152321,0.8052113183914372,35342,0.692808005003127,43200,0.48358965080513844,24411,0.11053041254308907,151341,0.772936298529966,34749,0.644811320754717
11x7dlRp4ACo3tnYnHZMaA,19106,39.9512937,-75.1526227,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,NA,NA,1,NA,1,NA,0,0,NA,1,0,5,NA,1.6667,0,3,1,5,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,3.2343568839124592,25,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
14ZGwnDyydXdSBsLXpSUrA,19143,39.9483087,-75.2178905,4,304,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,NA,1,0,NA,0,NA,0,2,1,1,0,1,5,12,4.5263,3.5789,19,19,39,32,65247,64630,12460,13458,8751,8272,34918,33976,9118,8924,51855,52594,151460,35349,52225,52598,151538,35644,0.12144091264057293,23,65247,1.1071405658561622,64630,1.091565387290128,12460,1.3557692307692308,13458,1.6107910906298004,8751,2.8553113553113554,8272,2.5382674516400336,34918,1.0755569501098212,33976,0.981484944828876,9118,1.4063492063492065,8924,1.2881495738245807,51855,0.7926781026360269,52594,1.5007401357766321,151460,0.7888713870912645,35349,0.6932457786116323,52225,0.8101682648814909,52598,1.6776937618147447,151538,0.7766490765171504,35644,0.6975825471698113
15eVb-rIKkWyWjcAvYmmPg,19122,39.9799137,-75.155228,3.5,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,NA,NA,0,NA,1,1,0,0,0,1,0,6,NA,4,0,2,2,3,22187,21666,3542,3146,6994,6738,9616,9901,2035,1881,29485,29726,101618,19471,28846,28962,105036,19981,0.5908233427040945,12,22187,-0.27413870533136586,21666,-0.331224956121469,3542,-0.2932692307692308,3146,-0.3692396313364055,6994,2.0508241758241756,6738,1.893187552565181,9616,-0.5122685911515532,9901,-0.5193566485879932,2035,-0.6378066378066378,1881,-0.6483365411053066,29485,-0.011795591038227785,29726,0.3334694502577714,101618,-0.15702275444556202,19471,-0.2997498436522827,28846,-0.035824136059345035,28962,0.36356054709218283,105036,-0.09975499434602338,19981,-0.2259433962264151
15JFk0bn7HJ9g9-N7tXl_Q,19107,39.9540118,-75.1562827,4.5,237,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,NA,NA,0,NA,1,1,0,NA,0,NA,6,6,4.3778,4.125,45,16,61,53,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,4.349820047439727,17,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
17MK8qagV374AuUA4sXuIA,19102,39.949104,-75.164768,3.5,611,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,NA,1,1,NA,1,NA,0,3,1,0,0,0,29,15,3.3077,3.3611,52,36,38,37,4937,5147,116,163,826,849,3088,3249,907,886,17454,14728,109892,21802,17568,14220,112052,22245,2.8122423074531233,11,4937,-0.8274844421633413,5147,-0.8782660529191642,116,-0.9267751479289941,163,-0.9420122887864824,826,-0.7733516483516484,849,-0.5832632464255677,3088,-0.9219328522121117,3249,-0.9340440122186896,907,-0.9633477633477634,886,-0.921913665108606,17454,-0.4444564318337109,14728,-0.4320861620131693,109892,0,21802,-0.1539712320200125,17568,-0.44392979916772207,14220,-0.4560769487379073,112052,0.032472672446287223,22245,-0.09245283018867924
17Y8circEnkMMXKfLo8Ztg,19147,39.9346516,-75.1602726,4,154,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,NA,0,1,0,1,2,1,5,13,4.4286,4.4706,14,17,24,20,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,0.6806713059047867,22,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
18790ccUVHejWqCmkoSJjA,19103,39.9496781,-75.1738043,4.5,148,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,NA,0,NA,0,3,1,1,0,1,4,11,4.7778,4.3,9,10,12,6,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,4.045414124302341,12,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
19aqkl42CAi2V0vH8UJSfg,19107,40.025021,-75.325,4.5,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,1,1,6,5,4.875,5,8,5,6,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,NA,0,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
1AjSLvf5nZAet1bTqAZCKA,19124,40.0100794,-75.1105018,3.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,1,NA,1,1,0,1,0,1,1,9,3,4,2,1,10,1,68965,70304,18232,19381,10335,9954,34860,35188,5538,5781,103077,60827,223679,41209,103089,57370,223704,43996,-0.2511123988156567,9,68965,1.2264066209020337,70304,1.2794648475014074,18072,2.393491124260355,18164,2.514400921658986,10335,3.5805860805860807,9954,3.2455845248107655,34860,1.0719171634766238,35188,1.0570413315878062,5538,0.37316017316017314,5781,0.423975804234259,93117,2.2765490703779623,60827,1.9209841253636875,209140,1.8835139392329152,41209,1.059724828017511,92822,2.279211145286774,57370,1.9430112309574112,210429,1.8865435356200528,43996,1.1900353773584906
1ap4i9AtWHttUdCiUcXsOQ,19107,39.9552967,-75.1545468,3.5,87,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,1,NA,NA,1,NA,1,2,0,1,0,1,1,12,4.1429,NA,7,0,10,1,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,4.0906577463135445,19,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
